    molid1      molid2     ss1     ss2   sim12   Sscore
   3289655    517244  98.267 153.966  71.198  0.3933
   3289655    457957  98.267 149.896  71.501  0.4047
   3289655    464811  98.267 155.986  77.636  0.4396
   3289655   3577342  98.267 147.096  61.402  0.3338
   3289655   3577343  98.267 147.096  61.402  0.3338
   3289655   3577345  98.267 163.706  68.898  0.3568
   3289655   3577346  98.267 163.706  68.898  0.3568
   3289655   3577344  98.267 173.535  67.236  0.3287
   3289655    455288  98.267 187.005  72.903  0.3433
    395933        54  98.417  95.847  69.290  0.5544
    395933    555146  98.417 105.127  69.048  0.5134
    395933    596622  98.417 108.337  71.607  0.5298
    395933    598730  98.417 121.597  63.164  0.4027
    395933    599134  98.417 120.327  64.262  0.4160
    395933   1258223  98.417 101.387  61.538  0.4451
    395933    238717  98.417 102.127  90.204  0.8175
    395933    239917  98.417 102.347  97.953  0.9527
    395933    240995  98.417 102.087  92.502  0.8565
    395933   3289649  98.417 100.377  84.516  0.7396
    395933   3321788  98.417 104.757  68.998  0.5142
    395933   3321789  98.417 104.757  66.152  0.4828
    395933   3590084  98.417  97.467  70.657  0.5642
    395933   3622097  98.417 105.187  81.366  0.6656
    395933    426317  98.417  98.687  73.531  0.5950
    395933    597900  98.417 129.027  65.313  0.4028
    395933    597909  98.417 124.607  63.123  0.3948
    395933    604525  98.417 123.667  65.372  0.4171
    395933       716  98.417 105.817  75.029  0.5807
    395933    184073  98.417 104.757  77.167  0.6124
    395933   2031737  98.417 112.727  70.157  0.4976
    395933    238718  98.417 106.057  89.944  0.7853
    395933   3115578  98.417 110.477  82.061  0.6470
    395933   3115581  98.417 112.067  79.624  0.6085
    395933    393492  98.417 106.337  92.242  0.8198
    395933    394080  98.417 106.597  97.672  0.9099
    395933    394110  98.417 108.277  88.192  0.7442
    395933    418854  98.417 106.657  70.805  0.5273
    395933    598949  98.417 133.747  74.745  0.4748
    395933    600986  98.417 128.417  64.384  0.3963
    395933    600987  98.417 127.007  68.494  0.4365
    395933    603485  98.417 127.007  66.335  0.4170
    395933    605127  98.417 133.087  69.435  0.4284
    395933    238915  98.417 112.207  87.960  0.7171
    395933    239700  98.417 110.307  89.684  0.7534
    395933   3589577  98.417 106.027  69.822  0.5186
    395933   3590080  98.417 103.397  71.615  0.5500
    395933   3590081  98.417 103.397  71.997  0.5546
    395933    379450  98.417 123.097  72.167  0.4832
    395933    482496  98.417 104.857  50.652  0.3319
    395933    515472  98.417 112.937  65.729  0.4514
    395933    516088  98.417 107.277  65.878  0.4712
    395933    596824  98.417 121.117  73.307  0.5013
    395933      1112  98.417 113.117  89.483  0.7332
    395933    201788  98.417 117.847  71.350  0.4924
    395933    238917  98.417 116.457  87.703  0.6896
    395933    240996  98.417 114.587  91.821  0.7577
    395933    268371  98.417 114.847  97.377  0.8403
    395933    328866  98.417 119.817  71.574  0.4880
    395933   3590077  98.417 106.737  78.942  0.6255
    395933   3622099  98.417 117.167  82.234  0.6167
    395933    598105  98.417 141.297  68.247  0.3980
    395933    599282  98.417 125.977  70.584  0.4589
    395933    603872  98.417 140.827  66.941  0.3885
    395933       726  98.417 118.397  78.777  0.5707
    395933        85  98.417 121.137  74.330  0.5118
    395933   1632174  98.417 118.417  71.959  0.4967
    395933    194206  98.417 119.677  77.981  0.5566
    395933    196169  98.417 120.167  77.981  0.5546
    395933    199824  98.417 131.037  80.023  0.5355
    395933   3115582  98.417 120.557  81.338  0.5910
    395933    370128  98.417 120.167  77.981  0.5546
    395933    372453  98.417 119.677  77.981  0.5566
    395933    398813  98.417 118.557  89.194  0.6980
    395933    605339  98.417 145.597  68.031  0.3866
    395933    605354  98.417 141.477  67.359  0.3904
    395933   1632158  98.417 121.737  71.694  0.4829
    395933   1765683  98.417 128.957  68.470  0.4309
    395933   1765684  98.417 128.957  68.883  0.4346
    395933    195927  98.417 123.967  80.736  0.5700
    395933    196370  98.417 123.967  77.725  0.5373
    395933    197796  98.417 123.187  77.721  0.5402
    395933    238916  98.417 124.707  87.506  0.6452
    395933    282116  98.417 127.517  71.103  0.4592
    395933    599135  98.417 144.407  67.042  0.3814
    395933    599487  98.417 133.287  69.535  0.4288
    395933    212912  98.417 138.907  77.904  0.4887
    395933    419505  98.417 128.567  85.158  0.6004
    395933    196598  98.417 131.707  77.248  0.5053
    395933    213336  98.417 143.697  78.132  0.4765
    395933    213424  98.417 143.697  78.714  0.4817
    395933   2323582  98.417 141.587  69.117  0.4045
    395933    300780  98.417 132.577  85.336  0.5859
    395933    378669  98.417 143.697  78.258  0.4776
    395933    209497  98.417 141.167  80.122  0.5025
    395933    197408  98.417 141.446  78.370  0.4853
    395933    213834  98.417 155.246  77.121  0.4368
    395933    378825  98.417 140.986  77.819  0.4816
    395933    425069  98.417 151.876  77.188  0.4459
    395933     15928  98.417 146.536  76.101  0.4507
    395933    213492  98.417 157.406  77.261  0.4327
    395933    459350  98.417 142.276  72.014  0.4269
    395933    459373  98.417 142.636  75.454  0.4556
    395933    517407  98.417 142.636  71.061  0.4180
    395933    460402  98.417 147.246  72.619  0.4197
    395933    517244  98.417 153.966  70.178  0.3852
    395933    457957  98.417 149.896  71.626  0.4054
    395933    464811  98.417 155.986  80.852  0.4659
    395933   3577342  98.417 147.096  62.783  0.3436
    395933   3577343  98.417 147.096  62.783  0.3436
    395933   3577345  98.417 163.706  71.444  0.3747
    395933   3577346  98.417 163.706  71.444  0.3747
    395933   3577344  98.417 173.535  70.923  0.3528
    395933    455288  98.417 187.005  78.133  0.3769
        54    555146  95.847 105.127  77.450  0.6270
        54    596622  95.847 108.337  73.036  0.5569
        54    598730  95.847 121.597  69.806  0.4728
        54    599134  95.847 120.327  67.715  0.4561
        54   1258223  95.847 101.387  66.201  0.5052
        54    238717  95.847 102.127  67.808  0.5209
        54    239917  95.847 102.347  72.344  0.5748
        54    240995  95.847 102.087  71.711  0.5681
        54   3289649  95.847 100.377  70.401  0.5595
        54   3321788  95.847 104.757  87.011  0.7660
        54   3321789  95.847 104.757  83.212  0.7088
        54   3590084  95.847  97.467  72.563  0.6009
        54   3622097  95.847 105.187  67.869  0.5097
        54    426317  95.847  98.687  58.830  0.4335
        54    597900  95.847 129.027  69.181  0.4443
        54    597909  95.847 124.607  65.191  0.4199
        54    604525  95.847 123.667  68.350  0.4522
        54       716  95.847 105.817  61.379  0.4375
        54    184073  95.847 104.757  72.646  0.5677
        54   2031737  95.847 112.727  74.135  0.5514
        54    238718  95.847 106.057  70.619  0.5379
        54   3115578  95.847 110.477  69.985  0.5133
        54   3115581  95.847 112.067  69.011  0.4968
        54    393492  95.847 106.337  69.642  0.5254
        54    394080  95.847 106.597  70.476  0.5340
        54    394110  95.847 108.277  67.873  0.4981
        54    418854  95.847 106.657  70.728  0.5367
        54    598949  95.847 133.747  68.824  0.4281
        54    600986  95.847 128.417  66.400  0.4206
        54    600987  95.847 127.007  67.518  0.4347
        54    603485  95.847 127.007  67.324  0.4329
        54    605127  95.847 133.087  69.403  0.4350
        54    238915  95.847 112.207  70.313  0.5105
        54    239700  95.847 110.307  68.574  0.4984
        54   3589577  95.847 106.027  68.926  0.5184
        54   3590080  95.847 103.397  72.171  0.5679
        54   3590081  95.847 103.397  68.367  0.5224
        54    379450  95.847 123.097  70.267  0.4726
        54    482496  95.847 104.857  61.029  0.4369
        54    515472  95.847 112.937  81.753  0.6436
        54    516088  95.847 107.277  82.175  0.6794
        54    596824  95.847 121.117  74.513  0.5231
        54      1112  95.847 113.117  75.237  0.5626
        54    201788  95.847 117.847  73.378  0.5229
        54    238917  95.847 116.457  68.350  0.4748
        54    240996  95.847 114.587  70.611  0.5050
        54    268371  95.847 114.847  71.108  0.5094
        54    328866  95.847 119.817  75.946  0.5436
        54   3590077  95.847 106.737  71.285  0.5429
        54   3622099  95.847 117.167  68.269  0.4717
        54    598105  95.847 141.297  71.225  0.4293
        54    599282  95.847 125.977  72.167  0.4822
        54    603872  95.847 140.827  71.743  0.4350
        54       726  95.847 118.397  64.481  0.4306
        54        85  95.847 121.137  71.929  0.4959
        54   1632174  95.847 118.417  66.506  0.4501
        54    194206  95.847 119.677  67.657  0.4576
        54    196169  95.847 120.167  67.626  0.4557
        54    199824  95.847 131.037  63.248  0.3865
        54   3115582  95.847 120.557  68.360  0.4618
        54    370128  95.847 120.167  67.726  0.4567
        54    372453  95.847 119.677  67.865  0.4596
        54    398813  95.847 118.557  69.246  0.4770
        54    605339  95.847 145.597  70.559  0.4129
        54    605354  95.847 141.477  69.657  0.4154
        54   1632158  95.847 121.737  66.251  0.4378
        54   1765683  95.847 128.957  72.717  0.4781
        54   1765684  95.847 128.957  73.073  0.4816
        54    195927  95.847 123.967  71.252  0.4796
        54    196370  95.847 123.967  65.590  0.4253
        54    197796  95.847 123.187  65.148  0.4233
        54    238916  95.847 124.707  69.225  0.4574
        54    282116  95.847 127.517  75.973  0.5154
        54    599135  95.847 144.407  71.454  0.4233
        54    599487  95.847 133.287  72.530  0.4631
        54    212912  95.847 138.907  69.756  0.4228
        54    419505  95.847 128.567  74.511  0.4971
        54    196598  95.847 131.707  67.297  0.4199
        54    213336  95.847 143.697  69.455  0.4083
        54    213424  95.847 143.697  68.755  0.4026
        54   2323582  95.847 141.587  70.082  0.4188
        54    300780  95.847 132.577  74.728  0.4862
        54    378669  95.847 143.697  69.539  0.4090
        54    209497  95.847 141.167  70.748  0.4255
        54    197408  95.847 141.446  69.779  0.4166
        54    213834  95.847 155.246  66.889  0.3631
        54    378825  95.847 140.986  70.987  0.4280
        54    425069  95.847 151.876  68.586  0.3829
        54     15928  95.847 146.536  72.177  0.4241
        54    213492  95.847 157.406  70.188  0.3834
        54    459350  95.847 142.276  71.463  0.4288
        54    459373  95.847 142.636  71.727  0.4301
        54    517407  95.847 142.636  73.671  0.4470
        54    460402  95.847 147.246  72.810  0.4276
        54    517244  95.847 153.966  69.839  0.3881
        54    457957  95.847 149.896  72.279  0.4167
        54    464811  95.847 155.986  70.180  0.3863
        54   3577342  95.847 147.096  62.506  0.3464
        54   3577343  95.847 147.096  62.506  0.3464
        54   3577345  95.847 163.706  70.539  0.3732
        54   3577346  95.847 163.706  70.539  0.3732
        54   3577344  95.847 173.535  66.980  0.3309
        54    455288  95.847 187.005  70.095  0.3295
    555146    596622 105.127 108.337  78.448  0.5810
    555146    598730 105.127 121.597  75.370  0.4980
    555146    599134 105.127 120.327  73.574  0.4844
    555146   1258223 105.127 101.387  69.140  0.5033
    555146    238717 105.127 102.127  67.627  0.4843
    555146    239917 105.127 102.347  72.605  0.5383
    555146    240995 105.127 102.087  71.486  0.5267
    555146   3289649 105.127 100.377  74.931  0.5739
    555146   3321788 105.127 104.757  75.372  0.5603
    555146   3321789 105.127 104.757  75.161  0.5579
    555146   3590084 105.127  97.467  72.400  0.5561
    555146   3622097 105.127 105.187  72.471  0.5257
    555146    426317 105.127  98.687  54.899  0.3687
    555146    597900 105.127 129.027  77.953  0.4991
    555146    597909 105.127 124.607  70.377  0.4416
    555146    604525 105.127 123.667  74.553  0.4834
    555146       716 105.127 105.817  66.314  0.4585
    555146    184073 105.127 104.757  75.026  0.5563
    555146   2031737 105.127 112.727 101.289  0.8689
    555146    238718 105.127 106.057  70.333  0.4993
    555146   3115578 105.127 110.477  77.247  0.5583
    555146   3115581 105.127 112.067  77.078  0.5501
    555146    393492 105.127 106.337  69.935  0.4941
    555146    394080 105.127 106.597  70.850  0.5029
    555146    394110 105.127 108.277  67.920  0.4669
    555146    418854 105.127 106.657  75.533  0.5544
    555146    598949 105.127 133.747  75.770  0.4646
    555146    600986 105.127 128.417  71.676  0.4428
    555146    600987 105.127 127.007  73.135  0.4600
    555146    603485 105.127 127.007  72.709  0.4561
    555146    605127 105.127 133.087  77.522  0.4824
    555146    238915 105.127 112.207  70.448  0.4796
    555146    239700 105.127 110.307  68.689  0.4681
    555146   3589577 105.127 106.027  67.549  0.4704
    555146   3590080 105.127 103.397  73.066  0.5394
    555146   3590081 105.127 103.397  69.083  0.4954
    555146    379450 105.127 123.097  74.636  0.4859
    555146    482496 105.127 104.857  61.218  0.4115
    555146    515472 105.127 112.937  81.688  0.5990
    555146    516088 105.127 107.277  81.137  0.6181
    555146    596824 105.127 121.117  79.283  0.5395
    555146      1112 105.127 113.117  73.812  0.5110
    555146    201788 105.127 117.847  77.541  0.5332
    555146    238917 105.127 116.457  68.514  0.4476
    555146    240996 105.127 114.587  70.355  0.4710
    555146    268371 105.127 114.847  71.560  0.4822
    555146    328866 105.127 119.817  77.514  0.5258
    555146   3590077 105.127 106.737  66.838  0.4609
    555146   3622099 105.127 117.167  72.436  0.4834
    555146    598105 105.127 141.297  79.182  0.4735
    555146    599282 105.127 125.977  77.461  0.5042
    555146    603872 105.127 140.827  78.980  0.4730
    555146       726 105.127 118.397  69.767  0.4537
    555146        85 105.127 121.137  77.261  0.5185
    555146   1632174 105.127 118.417  71.346  0.4688
    555146    194206 105.127 119.677  66.207  0.4175
    555146    196169 105.127 120.167  65.959  0.4140
    555146    199824 105.127 131.037  64.753  0.3778
    555146   3115582 105.127 120.557  76.082  0.5086
    555146    370128 105.127 120.167  65.683  0.4115
    555146    372453 105.127 119.677  65.929  0.4150
    555146    398813 105.127 118.557  69.593  0.4516
    555146    605339 105.127 145.597  78.117  0.4526
    555146    605354 105.127 141.477  76.827  0.4525
    555146   1632158 105.127 121.737  71.086  0.4563
    555146   1765683 105.127 128.957  74.596  0.4677
    555146   1765684 105.127 128.957  74.330  0.4653
    555146    195927 105.127 123.967  70.792  0.4472
    555146    196370 105.127 123.967  64.117  0.3886
    555146    197796 105.127 123.187  63.295  0.3836
    555146    238916 105.127 124.707  69.865  0.4367
    555146    282116 105.127 127.517  77.753  0.5020
    555146    599135 105.127 144.407  78.213  0.4565
    555146    599487 105.127 133.287  76.786  0.4751
    555146    212912 105.127 138.907  73.499  0.4310
    555146    419505 105.127 128.567  75.923  0.4812
    555146    196598 105.127 131.707  65.301  0.3807
    555146    213336 105.127 143.697  74.673  0.4288
    555146    213424 105.127 143.697  74.226  0.4251
    555146   2323582 105.127 141.587  73.300  0.4227
    555146    300780 105.127 132.577  75.927  0.4693
    555146    378669 105.127 143.697  73.274  0.4174
    555146    209497 105.127 141.167  75.892  0.4454
    555146    197408 105.127 141.446  69.491  0.3924
    555146    213834 105.127 155.246  73.626  0.3943
    555146    378825 105.127 140.986  73.817  0.4284
    555146    425069 105.127 151.876  73.194  0.3982
    555146     15928 105.127 146.536  74.476  0.4203
    555146    213492 105.127 157.406  73.929  0.3920
    555146    459350 105.127 142.276  75.277  0.4373
    555146    459373 105.127 142.636  75.335  0.4369
    555146    517407 105.127 142.636  77.990  0.4594
    555146    460402 105.127 147.246  76.459  0.4346
    555146    517244 105.127 153.966  73.845  0.3986
    555146    457957 105.127 149.896  75.720  0.4223
    555146    464811 105.127 155.986  74.243  0.3973
    555146   3577342 105.127 147.096  66.892  0.3609
    555146   3577343 105.127 147.096  66.539  0.3583
    555146   3577345 105.127 163.706  74.864  0.3860
    555146   3577346 105.127 163.706  74.533  0.3836
    555146   3577344 105.127 173.535  71.181  0.3431
    555146    455288 105.127 187.005  73.927  0.3388
    596622    598730 108.337 121.597  86.421  0.6022
    596622    599134 108.337 120.327  88.989  0.6371
    596622   1258223 108.337 101.387  65.286  0.4520
    596622    238717 108.337 102.127  69.425  0.4922
    596622    239917 108.337 102.347  74.634  0.5486
    596622    240995 108.337 102.087  74.332  0.5462
    596622   3289649 108.337 100.377  69.391  0.4981
    596622   3321788 108.337 104.757  75.338  0.5469
    596622   3321789 108.337 104.757  73.881  0.5307
    596622   3590084 108.337  97.467  75.266  0.5766
    596622   3622097 108.337 105.187  73.090  0.5205
    596622    426317 108.337  98.687  55.552  0.3667
    596622    597900 108.337 129.027  89.518  0.6055
    596622    597909 108.337 124.607  85.102  0.5756
    596622    604525 108.337 123.667  89.154  0.6241
    596622       716 108.337 105.817  66.626  0.4516
    596622    184073 108.337 104.757  74.749  0.5403
    596622   2031737 108.337 112.727  78.311  0.5486
    596622    238718 108.337 106.057  71.226  0.4975
    596622   3115578 108.337 110.477  78.073  0.5547
    596622   3115581 108.337 112.067  77.331  0.5405
    596622    393492 108.337 106.337  73.395  0.5195
    596622    394080 108.337 106.597  73.624  0.5210
    596622    394110 108.337 108.277  68.645  0.4639
    596622    418854 108.337 106.657  76.114  0.5481
    596622    598949 108.337 133.747  91.694  0.6097
    596622    600986 108.337 128.417  85.877  0.5692
    596622    600987 108.337 127.007  89.036  0.6086
    596622    603485 108.337 127.007  88.264  0.6001
    596622    605127 108.337 133.087  90.985  0.6048
    596622    238915 108.337 112.207  70.354  0.4684
    596622    239700 108.337 110.307  69.920  0.4701
    596622   3589577 108.337 106.027  71.671  0.5023
    596622   3590080 108.337 103.397  75.752  0.5571
    596622   3590081 108.337 103.397  73.304  0.5295
    596622    379450 108.337 123.097  79.891  0.5272
    596622    482496 108.337 104.857  60.881  0.3997
    596622    515472 108.337 112.937  76.574  0.5292
    596622    516088 108.337 107.277  74.451  0.5274
    596622    596824 108.337 121.117 107.527  0.8819
    596622      1112 108.337 113.117  75.410  0.5164
    596622    201788 108.337 117.847  83.767  0.5882
    596622    238917 108.337 116.457  69.603  0.4485
    596622    240996 108.337 114.587  73.896  0.4959
    596622    268371 108.337 114.847  73.981  0.4958
    596622    328866 108.337 119.817  82.331  0.5646
    596622   3590077 108.337 106.737  68.097  0.4633
    596622   3622099 108.337 117.167  72.822  0.4770
    596622    598105 108.337 141.297  92.180  0.5854
    596622    599282 108.337 125.977 107.257  0.8442
    596622    603872 108.337 140.827  90.061  0.5661
    596622       726 108.337 118.397  68.029  0.4286
    596622        85 108.337 121.137  76.549  0.5006
    596622   1632174 108.337 118.417  70.148  0.4479
    596622    194206 108.337 119.677  71.113  0.4532
    596622    196169 108.337 120.167  71.298  0.4535
    596622    199824 108.337 131.037  68.715  0.4026
    596622   3115582 108.337 120.557  76.826  0.5052
    596622    370128 108.337 120.167  71.545  0.4558
    596622    372453 108.337 119.677  71.351  0.4554
    596622    398813 108.337 118.557  70.713  0.4528
    596622    605339 108.337 145.597  91.896  0.5671
    596622    605354 108.337 141.477  91.265  0.5756
    596622   1632158 108.337 121.737  69.915  0.4365
    596622   1765683 108.337 128.957  78.379  0.4932
    596622   1765684 108.337 128.957  80.413  0.5126
    596622    195927 108.337 123.967  75.326  0.4799
    596622    196370 108.337 123.967  69.597  0.4277
    596622    197796 108.337 123.187  69.100  0.4254
    596622    238916 108.337 124.707  70.341  0.4323
    596622    282116 108.337 127.517  82.211  0.5351
    596622    599135 108.337 144.407  90.758  0.5603
    596622    599487 108.337 133.287 100.817  0.7160
    596622    212912 108.337 138.907  78.040  0.4612
    596622    419505 108.337 128.567  79.745  0.5074
    596622    196598 108.337 131.707  70.410  0.4151
    596622    213336 108.337 143.697  79.126  0.4576
    596622    213424 108.337 143.697  79.372  0.4597
    596622   2323582 108.337 141.587  78.207  0.4554
    596622    300780 108.337 132.577  80.881  0.5054
    596622    378669 108.337 143.697  78.723  0.4542
    596622    209497 108.337 141.167  81.039  0.4810
    596622    197408 108.337 141.446  76.257  0.4395
    596622    213834 108.337 155.246  78.471  0.4239
    596622    378825 108.337 140.986  79.458  0.4678
    596622    425069 108.337 151.876  78.025  0.4283
    596622     15928 108.337 146.536  81.754  0.4722
    596622    213492 108.337 157.406  78.029  0.4157
    596622    459350 108.337 142.276  82.476  0.4905
    596622    459373 108.337 142.636  78.123  0.4520
    596622    517407 108.337 142.636  82.200  0.4870
    596622    460402 108.337 147.246  82.275  0.4747
    596622    517244 108.337 153.966  79.147  0.4321
    596622    457957 108.337 149.896  80.893  0.4561
    596622    464811 108.337 155.986  79.503  0.4302
    596622   3577342 108.337 147.096  64.161  0.3354
    596622   3577343 108.337 147.096  63.834  0.3332
    596622   3577345 108.337 163.706  78.256  0.4038
    596622   3577346 108.337 163.706  78.144  0.4030
    596622   3577344 108.337 173.535  70.831  0.3356
    596622    455288 108.337 187.005  72.264  0.3239
    598730    599134 121.597 120.327 113.705  0.8868
    598730   1258223 121.597 101.387  66.368  0.4238
    598730    238717 121.597 102.127  61.257  0.3770
    598730    239917 121.597 102.347  66.900  0.4260
    598730    240995 121.597 102.087  66.506  0.4231
    598730   3289649 121.597 100.377  62.042  0.3879
    598730   3321788 121.597 104.757  71.782  0.4644
    598730   3321789 121.597 104.757  73.432  0.4802
    598730   3590084 121.597  97.467  67.689  0.4472
    598730   3622097 121.597 105.187  65.112  0.4027
    598730    426317 121.597  98.687  52.806  0.3153
    598730    597900 121.597 129.027 111.759  0.8048
    598730    597909 121.597 124.607 107.945  0.7807
    598730    604525 121.597 123.667 113.571  0.8624
    598730       716 121.597 105.817  70.452  0.4488
    598730    184073 121.597 104.757  68.039  0.4298
    598730   2031737 121.597 112.727  73.739  0.4592
    598730    238718 121.597 106.057  64.709  0.3971
    598730   3115578 121.597 110.477  71.209  0.4427
    598730   3115581 121.597 112.067  74.655  0.4695
    598730    393492 121.597 106.337  69.373  0.4375
    598730    394080 121.597 106.597  69.668  0.4395
    598730    394110 121.597 108.277  61.896  0.3685
    598730    418854 121.597 106.657  71.082  0.4523
    598730    598949 121.597 133.747 109.744  0.7537
    598730    600986 121.597 128.417 108.527  0.7670
    598730    600987 121.597 127.007 109.197  0.7833
    598730    603485 121.597 127.007 113.741  0.8434
    598730    605127 121.597 133.087 110.279  0.7637
    598730    238915 121.597 112.207  64.288  0.3792
    598730    239700 121.597 110.307  66.568  0.4026
    598730   3589577 121.597 106.027  66.442  0.4122
    598730   3590080 121.597 103.397  68.914  0.4415
    598730   3590081 121.597 103.397  66.159  0.4165
    598730    379450 121.597 123.097  81.814  0.5023
    598730    482496 121.597 104.857  60.914  0.3680
    598730    515472 121.597 112.937  76.484  0.4839
    598730    516088 121.597 107.277  74.759  0.4851
    598730    596824 121.597 121.117  89.311  0.5822
    598730      1112 121.597 113.117  72.394  0.4460
    598730    201788 121.597 117.847  87.321  0.5740
    598730    238917 121.597 116.457  66.170  0.3850
    598730    240996 121.597 114.587  67.325  0.3987
    598730    268371 121.597 114.847  67.679  0.4010
    598730    328866 121.597 119.817  75.246  0.4528
    598730   3590077 121.597 106.737  62.974  0.3808
    598730   3622099 121.597 117.167  64.954  0.3737
    598730    598105 121.597 141.297 109.978  0.7192
    598730    599282 121.597 125.977  87.545  0.5471
    598730    603872 121.597 140.827 112.464  0.7500
    598730       726 121.597 118.397  67.904  0.3946
    598730        85 121.597 121.137  70.851  0.4122
    598730   1632174 121.597 118.417  68.680  0.4009
    598730    194206 121.597 119.677  65.740  0.3745
    598730    196169 121.597 120.167  65.936  0.3750
    598730    199824 121.597 131.037  67.161  0.3621
    598730   3115582 121.597 120.557  71.958  0.4228
    598730    370128 121.597 120.167  66.189  0.3770
    598730    372453 121.597 119.677  65.981  0.3764
    598730    398813 121.597 118.557  64.673  0.3685
    598730    605339 121.597 145.597 109.447  0.6938
    598730    605354 121.597 141.477 111.643  0.7373
    598730   1632158 121.597 121.737  70.402  0.4071
    598730   1765683 121.597 128.957  71.775  0.4015
    598730   1765684 121.597 128.957  72.297  0.4056
    598730    195927 121.597 123.967  70.276  0.4009
    598730    196370 121.597 123.967  65.450  0.3634
    598730    197796 121.597 123.187  64.139  0.3551
    598730    238916 121.597 124.707  64.229  0.3528
    598730    282116 121.597 127.517  76.016  0.4391
    598730    599135 121.597 144.407 112.021  0.7275
    598730    599487 121.597 133.287  85.655  0.5062
    598730    212912 121.597 138.907  76.921  0.4190
    598730    419505 121.597 128.567  78.694  0.4589
    598730    196598 121.597 131.707  65.301  0.3473
    598730    213336 121.597 143.697  77.645  0.4138
    598730    213424 121.597 143.697  77.474  0.4125
    598730   2323582 121.597 141.587  73.836  0.3899
    598730    300780 121.597 132.577  80.067  0.4599
    598730    378669 121.597 143.697  76.733  0.4069
    598730    209497 121.597 141.167  75.946  0.4065
    598730    197408 121.597 141.446  68.094  0.3493
    598730    213834 121.597 155.246  81.155  0.4147
    598730    378825 121.597 140.986  75.456  0.4032
    598730    425069 121.597 151.876  81.112  0.4217
    598730     15928 121.597 146.536  72.759  0.3724
    598730    213492 121.597 157.406  76.974  0.3810
    598730    459350 121.597 142.276  80.342  0.4378
    598730    459373 121.597 142.636  72.852  0.3807
    598730    517407 121.597 142.636  77.839  0.4176
    598730    460402 121.597 147.246  82.428  0.4422
    598730    517244 121.597 153.966  82.268  0.4256
    598730    457957 121.597 149.896  81.346  0.4278
    598730    464811 121.597 155.986  75.452  0.3733
    598730   3577342 121.597 147.096  60.067  0.2879
    598730   3577343 121.597 147.096  60.456  0.2903
    598730   3577345 121.597 163.706  75.344  0.3589
    598730   3577346 121.597 163.706  75.721  0.3613
    598730   3577344 121.597 173.535  67.307  0.2954
    598730    455288 121.597 187.005  74.447  0.3179
    599134   1258223 120.327 101.387  61.020  0.3797
    599134    238717 120.327 102.127  62.241  0.3885
    599134    239917 120.327 102.347  67.762  0.4374
    599134    240995 120.327 102.087  67.147  0.4325
    599134   3289649 120.327 100.377  62.045  0.3911
    599134   3321788 120.327 104.757  71.528  0.4658
    599134   3321789 120.327 104.757  71.435  0.4649
    599134   3590084 120.327  97.467  68.505  0.4589
    599134   3622097 120.327 105.187  66.624  0.4193
    599134    426317 120.327  98.687  52.126  0.3123
    599134    597900 120.327 129.027 110.248  0.7926
    599134    597909 120.327 124.607 110.051  0.8159
    599134    604525 120.327 123.667 119.998  0.9678
    599134       716 120.327 105.817  68.154  0.4314
    599134    184073 120.327 104.757  67.149  0.4252
    599134   2031737 120.327 112.727  74.357  0.4685
    599134    238718 120.327 106.057  65.560  0.4076
    599134   3115578 120.327 110.477  72.355  0.4566
    599134   3115581 120.327 112.067  73.853  0.4658
    599134    393492 120.327 106.337  68.511  0.4332
    599134    394080 120.327 106.597  69.006  0.4370
    599134    394110 120.327 108.277  63.140  0.3816
    599134    418854 120.327 106.657  71.069  0.4558
    599134    598949 120.327 133.747 109.848  0.7616
    599134    600986 120.327 128.417 110.768  0.8028
    599134    600987 120.327 127.007 110.982  0.8139
    599134    603485 120.327 127.007 111.125  0.8158
    599134    605127 120.327 133.087 109.791  0.7644
    599134    238915 120.327 112.207  65.513  0.3922
    599134    239700 120.327 110.307  65.949  0.4005
    599134   3589577 120.327 106.027  68.044  0.4298
    599134   3590080 120.327 103.397  69.787  0.4533
    599134   3590081 120.327 103.397  67.837  0.4352
    599134    379450 120.327 123.097  81.794  0.5061
    599134    482496 120.327 104.857  59.564  0.3596
    599134    515472 120.327 112.937  73.103  0.4564
    599134    516088 120.327 107.277  71.234  0.4555
    599134    596824 120.327 121.117  91.054  0.6055
    599134      1112 120.327 113.117  70.706  0.4345
    599134    201788 120.327 117.847  85.397  0.5590
    599134    238917 120.327 116.457  65.826  0.3850
    599134    240996 120.327 114.587  67.123  0.4000
    599134    268371 120.327 114.847  67.639  0.4037
    599134    328866 120.327 119.817  73.883  0.4444
    599134   3590077 120.327 106.737  62.978  0.3838
    599134   3622099 120.327 117.167  66.461  0.3886
    599134    598105 120.327 141.297 110.507  0.7313
    599134    599282 120.327 125.977  91.404  0.5901
    599134    603872 120.327 140.827 111.179  0.7413
    599134       726 120.327 118.397  68.380  0.4014
    599134        85 120.327 121.137  71.575  0.4213
    599134   1632174 120.327 118.417  67.369  0.3931
    599134    194206 120.327 119.677  65.133  0.3725
    599134    196169 120.327 120.167  65.241  0.3723
    599134    199824 120.327 131.037  66.597  0.3604
    599134   3115582 120.327 120.557  72.268  0.4286
    599134    370128 120.327 120.167  65.490  0.3742
    599134    372453 120.327 119.677  65.377  0.3744
    599134    398813 120.327 118.557  64.485  0.3698
    599134    605339 120.327 145.597 111.536  0.7224
    599134    605354 120.327 141.477 117.802  0.8181
